SampleID,Date_Collected,AODC,Conductivity,Temperature,pH,Redox,DO,DIC,DOC,O2_mM,CH4_mM,CO2_mM,N2_mM,N2O_mM,Sulfide,Cl,Br,NO3,PO4,SO4,NO3_Sup,NO2_Sup,Ferrous,K,Na,Ca,Mg,Al,Ba,Ag,As,Be,Bi,Cd,Co,Cr,Cs,Cu,Zn,Fe,Ga,Mn,Li,Ni,Pb,Se,Sr,U,U_Sup,Ti_Sup,V_Sup,Cr52_Sup,Cr53_Sup,Mn_Sup,Fe_Sup,Co_Sup,Ni_Sup,Cu_Sup,Zn66_Sup,Zn68_Sup,Ga_Sup,Ge_Sup,As_Sup,Rb_Sup,Sr_Sup,Mo95_Sup,Mo98_Sup,Ru_Sup,Rh_Sup,Pd_Sup,Cd106_Sup,Cd111_Sup,Sn120_Sup,Sb_Sup,Te_Sup,Cs_Sup,Ba_Sup,La_Sup,Ce_Sup,Pr_Sup,Nd_Sup,Sm_Sup,Eu_Sup,Gd_Sup,Dy_Sup,Ho_Sup,Er_Sup,Tm_Sup,Yb_Sup,Lu_Sup,Hf_Sup,Ta_Sup,W_Sup,Re_Sup,Pt_Sup,Tl_Sup,Pb208_Sup,Th_Sup,U_SS,Ti_SS,V_SS,Cr52_SS,Cr53_SS,Mn_SS,Fe_SS,Co_SS,Ni_SS,Cu_SS,Zn66_SS,Zn68_SS,Ga_SS,Ge_SS,As_SS,Rb_SS,Sr_SS,Mo95_SS,Mo98_SS,Ru_SS,Rh_SS,Pd_SS,Cd106_SS,Cd111_SS,Sn120_SS,Sb_SS,Te_SS,Cs_SS,Ba_SS,La_SS,Ce_SS,Pr_SS,Nd_SS,Sm_SS,Eu_SS,Gd_SS,Dy_SS,Ho_SS,Er_SS,Tm_SS,Yb_SS,Lu_SS,Hf_SS,Ta_SS,W_SS,Re_SS,Pt_SS,Tl_SS,Pb208_SS,Th_SS,U_Plt,Ti_Plt,V_Plt,Cr52_Plt,Cr53_Plt,Mn_Plt,Fe_Plt,Co_Plt,Ni_Plt,Cu_Plt,Zn66_Plt,Zn68_Plt,Ga_Plt,Ge_Plt,As_Plt,Rb_Plt,Sr_Plt,Mo95_Plt,Mo98_Plt,Ru_Plt,Rh_Plt,Pd_Plt,Cd106_Plt,Cd111_Plt,Sn120_Plt,Sb_Plt,Te_Plt,Cs_Plt,Ba_Plt,La_Plt,Ce_Plt,Pr_Plt,Nd_Plt,Sm_Plt,Eu_Plt,Gd_Plt,Dy_Plt,Ho_Plt,Er_Plt,Tm_Plt,Yb_Plt,Lu_Plt,Hf_Plt,Ta_Plt,W_Plt,Re_Plt,Pt_Plt,Tl_Plt,Pb208_Plt,Th_Plt
GW779.8.2.18.13.02,41323,1063.327032,460.9,16.74,9.55,-36,0.2,41.65,0.512,0.273298657,0,0,1.737743102,0,0,15.85717214,0,0,0,8.932578157,0,0,0.01,3.029847,98.039,0,0,0,0.216057,0.01054,0,0,0,0,0,0,0,0,0.029294,0,0.009709,0,0.054512,0,0,0,0.393853,0.002344,0.000410364,0.000723404,0.001601307,0.000871795,0.001018868,0.004254545,0.016482143,0,0.001688889,0,0.080520202,0.270343137,0.218681159,0.003013889,0,0.037407843,4.765238636,0.001684211,0.0015,1.98E-05,0,3.49E-05,0.000210692,6.01E-06,0,0.000179063,0,0.000213033,1.826569343,2.64E-05,3.57E-05,7.09E-06,0,0,0.000283224,2.76E-05,2.04E-05,6.06E-06,0,0,0,0,0.000460674,1.84E-06,0,0,2.91E-05,3.25E-06,0.003512821,3.16E-05,0.000537815,0.012205674,0.002326797,0.003352564,0.004289308,0.017290909,0.270940476,0.000276836,0.005883333,0.010439153,0.130267677,0.308294118,0.226753623,0.002805556,0.001462222,0.037796078,5.454215909,0.002396491,0.002170068,4.29E-05,0,0,0.003801887,5.71E-05,0.000447222,0.00023416,1.60E-05,0.000278195,1.786240876,0.000122302,0.000269048,3.31E-05,0.000166667,4.54E-05,0.000283224,3.82E-05,0,6.06E-06,1.41E-05,0,1.36E-05,8.38E-05,0.000121723,0,0,0,1.71E-06,1.79E-05,0.005700321,1.44E-05,1.40E-05,1.42E-05,0.000111111,0.010673077,0.008767296,0.006145455,0.191928571,0.000163842,0.006561111,0.012470899,0.084070707,0.086245098,0.010637681,2.78E-05,2.22E-05,0.000945098,0.101128788,0.000221053,5.78E-05,0,1.62E-05,0.003701587,0.006902516,0,9.17E-05,0,2.67E-06,2.26E-05,0.037189781,2.16E-05,6.67E-05,9.46E-06,3.65E-05,4.54E-06,2.18E-06,8.49E-06,0,0,0.000403614,0,0.000315891,0,0.000385768,0,3.30E-05,0,5.13E-06,9.76E-06,0.001317308,0.000136494
GW631.98.12.11.12.02,41254,117674.8582,318.8,16.86,4.32,340,0.26,27.58,1.792,0.143981778,0.041802009,6.155597349,0.827133959,0,0,84.122,0.198702065,1.402101323,0,14.8980186,0.00531245,0,0.44,2.442938,0,13.661,0,0.327713,0.24642,0.02089,0,0.038847,0.008922,0.004113,0.068783,0.006442,0.016251,0.092458,0.141123,0.306925,0.012678,2.642079,0.053842,0.026513,0.003612,0,0.077633,0.005671,0.005952381,0.005020567,0.00216732,0.005703846,0.013418868,73.03636364,6.07202381,1.146497175,0.495277778,0.036534392,0.612121212,0.958872549,0.412173913,0.002571759,0.002926667,0.043160784,0.831287879,0.000213253,0.000166701,1.33E-05,0,0,0,0.000698739,1.87E-05,0.000187686,0.000112027,0.00015218,2.193430657,0.006854676,0.034578571,0.002865721,0.013219178,0.00304195,0.001328322,0.003151168,0.002705317,0.000509737,0.001240763,0.000146746,0.00079438,0.001028762,0.000194513,2.60E-05,2.29E-05,7.14E-05,7.92E-05,0.000132764,0.002493429,3.37E-06,0.00679972,0.00261773,0.002054641,0.006174359,0.010461635,66.46666667,8.294047619,1.353276836,0.568388889,0.051777778,0.781868687,1.136617647,0.398985507,0.002115741,0.002365333,0.036988235,0.695757576,6.48E-05,4.89E-05,2.27E-05,0,0.000861619,0.005100629,0.000804805,0.000268167,0.000126088,7.02E-05,6.21E-05,1.935766423,0.005929257,0.031930952,0.002855792,0.013461187,0.003189796,0.001133115,0.003310403,0.00243865,0.000428889,0.001104618,0.000125128,0.000718992,0,0.000298315,0,2.29E-05,4.05E-06,0.000140615,0.000119268,0.002577083,3.17E-05,0.000188501,7.43E-06,0.001631111,0.001296667,0.000771761,0.120957576,1.429702381,0.002794915,0,0,0.015165152,0.0138,0.000780918,0.000200694,0.000104124,6.98E-05,0.001716667,2.17E-05,2.55E-05,0.000762046,0.000162395,0,0.003313208,1.88E-06,0.000375694,2.29E-05,6.75E-05,3.91E-06,0.004059611,5.50E-05,0.000290762,2.78E-05,0.000146142,3.24E-05,9.66E-06,2.90E-05,2.43E-05,3.91E-06,2.88E-05,6.03E-07,4.00E-06,0,0.00024882,0,3.61E-06,1.13E-07,2.04E-06,7.00E-08,0.000115032,2.74E-05
FW215.84.11.27..12.02,41240,39461.24764,637.4,17.88,6.6,43,0.13,85.25,1.928,0.168154036,0.011657779,4.856880059,0.892517753,0,0,15.5921697,0,5.503431376,0,75.91436938,0.063373312,2.356893,0.21,5.166201,0,120.122,0,0,0.104439,0.010947,0,0,0,0,0,0.005292,0,0,0.04017,0,0,0.474506,0,0,0,0,0.398933,1.452231,8.036414566,0.029567376,0.000307582,0,0.001004277,39.33333333,0.032833333,0.04820904,0.130427778,0.009319048,0.188787879,0.386960784,0.218309179,0.000755417,0.001138267,0.070090196,6.268181818,0.003363509,0.002995238,7.68E-05,0,0.001648571,0.003205975,0.00725045,3.99E-05,0.000629366,5.93E-05,0.000485514,1.038199513,0.004582014,0.013139286,0.0017213,0.007914384,0.002146916,0.000729194,0.00213535,0.001535399,0.000277212,0.000750201,8.66E-05,0.000499922,0.000404876,0.002598315,0.000164383,9.37E-05,4.05E-05,8.97E-05,0.000151366,0,0.000698276,6.634453782,0.033312057,0.00124281,0.004396154,0.007615094,37.20606061,14.05535714,0.028836158,0.025883333,0.032449735,0.260959596,0.582892157,0.306231884,0.002656944,0.001331156,0.072745098,5.291666667,0.004857193,0.004488095,0.000598076,0,0.005250794,0.010285535,0.005846246,0.000165194,0.000729201,0.000130373,0.000464236,1.008515815,0.000760168,0.002001667,0.000341489,0.001731735,0.000434354,0.000288017,0.000378132,0.000264029,4.80E-05,0.000146185,1.36E-05,9.44E-05,0,0.001370037,5.14E-05,0.00040956,3.80E-05,0.000123162,0.00016439,0.001877564,0.000538707,0.064145658,0.004009929,0.000766993,0.002482051,0.006667925,0.264424242,19.73809524,0.002373446,0,0.012651852,0.039060606,0.07125,0.032652174,0.002605556,0.000132844,0.002763922,0.015856061,0.000130421,0.000148605,0.001439604,0.001281553,0,0.003523899,0.00046982,3.80E-05,2.73E-05,9.83E-05,0.000136491,0.144355231,0.001372422,0.003509286,0.000609716,0.002821005,0.000725624,0.000188192,0.000579533,0.00038227,6.33E-05,0.000205241,1.97E-05,0.000103973,0,0.000279569,0,4.01E-05,7.14E-07,7.83E-06,6.89E-06,0.001641506,9.11E-05
TPB16.81.11.28.12.02,41241,28119.09263,843.3,18.59,6.58,-34,0.35,89.41,1.616,0.173134822,0,4.543948383,0.860467785,0,0.107,15.22379711,0,3.620786948,0,85.85,0.050325738,0,0.18,5.026424,0,125.798,0,0,0.102513,0.010616,0,0,0,0,0,0.007008,0,0,0.031075,0.062203,0,0.286644,0,0,0,0,0.395558,1.532647,8.784313725,0.038326241,0.000447908,0,0.000692516,5.235151515,0.055571429,0.001115989,0.002046111,0.004590476,0.027232323,0.213480392,0.184927536,0.000492083,0.001007644,0.039627451,7.685606061,0.005501754,0.005034694,0.00210462,0.002945631,0,0,0.00015973,1.13E-06,0.00076989,0.000170267,0.000110351,0.822871046,3.49E-05,6.11E-05,9.21E-06,5.75E-05,0.000113968,0.000273115,0.000106985,7.74E-06,6.48E-06,2.24E-05,3.95E-06,3.68E-05,0.000745524,0.001724719,0.000106133,5.10E-05,2.70E-05,0.000133761,8.48E-06,0,0.000338046,7.960784314,0.042567376,0.000662353,0.000629615,0.000493365,8.008484848,1.625297619,0.00220565,0.012887222,0.017449735,0.063484848,0.317892157,0.223913043,0.000498102,0.001169911,0.039941176,6.339015152,0.007309474,0.00677619,0.009627723,0.001798382,0.001684762,0.004898113,0.000187267,3.96E-05,0.000882231,0.000320053,0.000101579,0.79163017,0.000130432,0.000336833,5.50E-05,0.000240046,5.57E-05,0.000160632,5.02E-05,4.69E-05,1.33E-05,5.46E-05,3.70E-06,4.48E-05,0,0.000837266,7.20E-06,8.66E-05,2.75E-05,7.11E-05,7.20E-06,1.55E-05,0.000159468,0.010131653,0.00067461,0.000392418,0.000420769,0.001039937,0.030987879,3.931547619,0.000184294,0,0.006622751,0.008238384,0.016685294,0.008126087,0.000593843,0.000323422,0.000434824,0.003922727,3.53E-05,3.54E-05,0.001372607,0.001129968,0.000174892,0.004027358,8.13E-05,2.96E-05,1.33E-05,9.48E-05,3.11E-05,0.045211679,0.000307938,0.000970476,0.000142742,0.000688447,0.000131383,4.06E-05,0.00014189,9.30E-05,2.24E-05,7.26E-05,5.78E-06,3.19E-05,0,0.000289195,0,3.05E-05,6.81E-07,4.40E-05,2.75E-06,0.000248798,8.76E-05
GW105.12.11.12.02,41254,45604.91493,1674,14.72,6.43,186,0.39,35.51,0.536,0.306799138,0,2.526587535,1.602781761,0.334044992,0.088,20.68044278,0,729.98,0,18.56410098,0.054966385,20.509104,0.01,3.232514,0,220.992,0,0.038856,1.23925,0.020949,0,0.038035,0,0.004223,0,0.007411,0.016417,0.014833,0.220419,0,0.044192,0.165419,0.057489,0.012862,0.003475,0,0.531465,0.004905,0.003810364,0.091794326,0.002073725,2.56E-05,0.00095434,2.770909091,0.095613095,0.019728814,0.099011111,0.003473545,0.155353535,2.48872549,2.309178744,0.000172569,0.000963733,0.104478431,12.78787879,0.00024786,0.000290646,9.33E-05,0,0.000743524,0,0.001029429,0,0.00026022,6.96E-05,0.001019048,20.04136253,0.000693477,0.001530476,0.000132293,0.000670228,0.000319138,0.004099564,0.000400212,0.000206033,5.00E-05,0.000151827,2.02E-05,7.96E-05,0.001194286,0.000140206,1.61E-05,0,0.000727387,3.55E-05,4.41E-05,0,1.61E-05,0.004169468,0.126021277,0.006510458,0.007525641,0.007701258,4.092121212,2.989285714,0.046463277,0.133477778,0.057095238,0.266515152,3.239215686,2.5352657,0.001341111,0.001588889,0.092811765,8.395833333,0.000385193,0.000340952,0.000198185,0,0.00206,0.004680818,0.001135435,0.000580139,0.000299036,3.34E-05,0.002103258,14.47931873,0.004569065,0.012495238,0.002120804,0.010495434,0.002819274,0.003252288,0.002903397,0.002027403,0.000387111,0.001006426,0.000116055,0.000582616,2.86E-05,0.000292547,0,4.93E-05,0.000730811,7.37E-05,4.85E-05,0.00424359,6.74E-05,0.000210182,0.02864539,0.007080392,0.010567949,0.010695597,1.556909091,4.182142857,0.037988701,0.014451111,0.100275132,0.106818182,0.329460784,0.202222222,0.002052778,0.000912311,0.016364706,0.038257576,1.74E-05,2.86E-05,0.000790759,0,0,0.00350566,0.000194234,0.000439694,4.25E-05,0.000131733,0.001966165,1.03163017,0.008681055,0.023483333,0.004226714,0.021203196,0.005281179,0.001388235,0.00535966,0.003664213,0.000640202,0.001657028,0.00018355,0.000967248,0,0.000267622,0,2.07E-05,4.19E-06,4.45E-06,1.89E-05,0.008330128,5.13E-05
GW925.68.1.28.13.02,41302,86011.34216,654.7,11.97,9.79,242,0.35,55.53,1.392,0.230112284,0,0,2.717049057,0,0.056,3.397058272,0,2.266895159,0,20.71216029,0.030707753,0,0,3.054487,89.087,2.338,0,0.127385,0.088614,0.01063,0,0,0,0,0,0,0,0.005693,0.031831,0.020238,0,0.017916,0.050779,0,0,0,0.22776,0.021655,0.003997199,0.004404255,0.017196078,0.001820513,0.002157233,0.00749697,0.062565476,0.000124294,0.008505556,0.012835979,0.059065657,0.212362745,0.178603865,0.001125,0.013862222,0.022380392,3.504359848,0.018238596,0.016408163,0.001244224,0,0,0.000160377,6.61E-05,0,0.001807163,0,0.000105263,1.395160584,0.000105516,0.000195238,3.31E-05,0,0,0.000215686,2.97E-05,3.48E-05,6.06E-06,0,0,0,0,0.000599251,1.84E-05,0,0,1.54E-05,0,0.001339744,5.03E-05,0.005036415,0.017035461,0.01772549,0.005647436,0.008138365,0.060333333,1.709994048,0.000819209,0.012772222,0.037365079,0.129111111,0.273151961,0.187956522,0.001657407,0.021631111,0.021866667,3.421068182,0.017919298,0.016282313,0.000524752,0,0,0.004198113,6.61E-05,1.67E-05,0.002011019,1.07E-05,0.000152882,1.499564477,0.000527578,0.001266667,0.000160757,0.000648402,0.000156463,0.000267974,0.000127389,0,1.62E-05,4.62E-05,5.92E-06,2.71E-05,0.000133333,0.000370787,0,0.000272894,7.21E-06,1.71E-06,6.50E-06,0.004134615,2.16E-05,0.000177871,0.02670922,0.000862745,0.005192308,0.00745283,0.198751515,5.926779762,0.001700565,0.024088889,0.053111111,0.374681818,0.371735294,0.040521739,0.001458333,0.000373333,0.002505882,0.102617424,0.000108772,1.36E-05,0,0,0.005298413,0.007584906,0,0.000191667,0,0,0.000115288,0.132856448,0.001086331,0.0028,0.000321513,0.001219178,0.000265306,6.10E-05,0.000195329,0.000124744,2.02E-05,0.000461847,5.92E-06,0.000354651,0,0.000543071,0,8.42E-05,0,8.55E-06,7.97E-05,0.005870192,0.000448276
FW602.2.26.2.11.28.12.02,41241,73487.71267,1704,16.42,6.48,105,0.41,51.73,1.596,0.341355081,0,2.652080641,1.561735035,0.109217226,0.001,23.82460548,0,816.56,0,7.676638093,9.669189567,36.6696715,0,3.275803,19.784,1854.505,29.88,0,0.619659,0,0,0,0,0,0,0,0,0,0.037458,0,0.020796,0.262274,0,0,0,0,0.782737,0.045335,0.128823529,0.062148936,0.000531634,0.000243301,0.000962453,5.732121212,0.062244048,0.022700565,0.033922222,0.004307725,0.214646465,1.030784314,0.833913043,0.000413519,0.000794311,0.012870588,10.41893939,0.034877193,0.031166667,0.000866733,0.001392492,0.000814698,0.000973711,0.000702282,8.02E-05,0.010325069,9.94E-05,4.05E-05,3.855961071,0.000146115,0.000276048,2.70E-05,0.00014726,0.000149116,0.000953159,0.000146348,2.09E-05,7.78E-06,3.34E-05,5.05E-06,2.17E-05,0.000857333,0.000220019,6.23E-05,4.65E-05,0.000247243,6.46E-05,2.43E-05,4.70E-06,5.73E-05,0.143193277,0.076687943,0.001519542,0.008320513,0.0079,8.344242424,2.280714286,0.031384181,0.049627778,0.022693122,0.317424242,1.387745098,0.943623188,0.000795185,0.000739733,0.01485098,7.989772727,0.043575439,0.039537415,0.009573597,0.00240356,0.002793968,0.005559434,0.000866396,0.000907028,0.01122865,0.000357573,6.99E-05,4.255231144,0.000647626,0.002390238,0.000291348,0.001458904,0.000377596,0.000763617,0.000337176,0.000230941,3.89E-05,0.000127932,1.12E-05,7.52E-05,0,0.000306386,0,0.000135806,0.000256649,0.000103829,2.60E-05,0.000521474,5.63E-05,0.007364146,0.005964539,0.001512614,0.011447436,0.01166478,0.156878788,3.726785714,0.003437853,0,0.009442857,0.02909596,0.035338235,0.009938647,0.000663843,2.12E-05,0.002407451,0.025859848,0.00057814,0.000558741,0.001306271,0.000707929,3.63E-05,0.004005975,0.000138078,0.001405556,0.000511405,3.85E-05,0.000117043,0.04943309,0.001034772,0.004154048,0.000553168,0.002628311,0.000665986,0.000156863,0.000589384,0.000359857,6.33E-05,0.000190663,1.91E-05,9.99E-05,0,0.00028191,0,5.66E-05,1.59E-06,5.37E-05,7.49E-06,0.001147917,5.83E-05
FW510.26.11.26.12.02,41239,1049149.338,1800,16.37,4.01,328,0.14,16.63,1.775,0.146190395,0,7.364074659,0.76835938,0.272262501,0.128,77.744,0,850.47,0,22.681,13.86331888,65.587574,0.56,34.538077,0,157.807,0,15.174569,0.464263,0.021181,0,0.043573,0,0.16323,0.064135,0.008126,0.016646,0.007812,0.098723,0,0.020194,8.801863,0.069862,0.296629,0.003764,0,0.363315,0.850175,8.137254902,0.037453901,4.01E-05,0.00724359,0.006086164,205.8787879,0.285833333,1.060903955,4.951666667,0.10942328,0.682626263,1.014264706,0.463719807,0.006301852,0.003842667,0.438470588,3.126893939,2.90E-05,3.12E-05,0.000398053,0,0.00657746,0.108176101,1.475675676,1.61E-05,0.000152948,0.000142904,0.001599499,3.916058394,0.034685851,0.146166667,0.018096927,0.08847032,0.026612245,0.008204793,0.028598726,0.035744376,0.006027475,0.014271084,0.001669231,0.008949612,0.005076381,0.001317041,0.000189816,0.000203736,0.001166486,0.000822564,0.002081789,0.00288766,0.000506753,1.737394958,0.108978723,0.012681046,0.0235,0.029069182,31.07878788,12.16607143,0.249717514,0.632611111,0.031634921,0.439646465,0.473431373,0.088971014,0.003135648,0.001746667,0.383098039,0.204090909,0.000348246,0.000302211,0.000230693,0.005952427,0.009054603,0.019314465,0.07084985,0.000440694,0.000136198,0.000117115,0.001072932,0.456715328,0.00717554,0.022414286,0.003621749,0.016582192,0.003924036,0.000958606,0.003373248,0.003080573,0.000502727,0.0012,0.000134576,0.000778295,0.000846476,0.006428839,0.000113315,0,1.29E-05,0.000564957,0.000628293,0.002968109,0.025340517,3.507002801,0.120340426,0.082862745,0.165237179,0.196251572,19.35515152,118.4464286,0.155638418,0.202666667,0.157608466,0.262474747,0.321470588,0.106231884,0.02037037,0.006375556,0.094090196,0.089890152,0.000807719,0.000736156,7.88E-06,0,0.000779937,0.005048428,0.041474474,0.000315889,0.000176281,3.20E-05,0.002209273,0.511289538,0.036472422,0.15597619,0.021401891,0.106506849,0.03076644,0.006583878,0.023772824,0.016961145,0.002774949,0.006702811,0.000803353,0.004649031,0.000647048,0.004969476,3.29E-05,0,1.65E-05,7.55E-05,0.000317675,0.147483974,0.117255747
GW123.93.11.14.12.02,41227,275283.5539,1631,16.61,9.99,-206,0.02,175.9,2.194,0.154106053,0.273765418,0,1.119506406,0,0.033,14.50121095,0.079113412,1.642882455,0,0.239853681,0,3.913114,0.01,9.015685,504.545,0,0,0.15226,0.086385,0.021701,0,0.038052,0,0.004059,0,0.008722,0.016431,0.01634,0.044607,0,0.007732,0,0.476344,0,0.003186,0,0.303942,0.027212,0.029131653,0.001855319,0,0,0,1.067515152,0.134517857,0.006236158,0.021121111,0.006503175,0.046181818,0.164313725,0.117884058,0.001141065,0.001426667,0.063109804,2.062878788,0.325894737,0.290136054,0.001147426,0,0.000211778,0,0.001895796,0.000119111,8.41E-05,4.21E-05,0.000539449,0.511094891,0.000279976,0.001522857,0.000122624,0.000835434,0.000410023,0.000125512,0.000150807,0.000240654,3.69E-05,0.00041761,1.38E-05,0.000409089,0.001568,0.002528464,0.000430147,0.007906593,0.000325586,0.000310171,1.28E-05,0.000173189,0.001744109,0.019943978,0.010890071,0.001368562,0.000176603,0.001633962,1.046666667,0.277857143,0.007060452,0.024445556,0.002422222,0.031111111,0.142343137,0.10747343,0.001286667,0.001964,0.081639216,2.314772727,0.319087719,0.284421769,0.000179644,0,0.023714286,0.003458805,0.00266006,0.000135389,0.000125868,0.000365067,0.000800501,0.591435523,0.000672518,0.001682619,0.000142719,0.000885845,0.000381927,0.001019172,0.000190722,0.000127444,1.88E-05,0.000431486,2.42E-05,0.000378372,0.009577143,0.000970225,0.000102707,0.00629304,0.000323658,0.000416325,1.55E-05,0.000314103,0.001746839,0.018752101,0,4.35E-05,0.000973077,0.000455723,1.493454545,0.353928571,0.008623729,0.030322222,0.001877778,0.051090909,0.051284314,0.008480676,0.000121292,0,0.002416471,0.097852273,0.010740351,0.009726871,5.93E-06,0,0.000842476,0,0.002375976,7.13E-05,1.17E-05,3.82E-06,2.44E-05,0.03870073,0.000391175,0.002330476,0.000225083,0.000933562,0.000225941,9.32E-05,0.000227325,0.000122372,2.86E-05,6.92E-05,9.39E-06,4.89E-05,0,0.005626217,3.36E-05,0.000242179,1.36E-06,2.02E-05,5.86E-06,0.000423478,0.020534483
GW125.85.2.20.13.02,41325,271739.1304,2538,14.19,9.99,121,0.51,179.2,2.046,0.705005683,0,0,3.392626408,0,0,168.696,1.194404255,2.229041208,0,71.146,0.034066425,0,0,7.787562,566.493,0,0,0.052243,0.085097,0.021128,0,0.038004,0,0.004001,0,0.011669,0.016386,0.034974,0.094584,0,0.007771,0,0.355446,0,0.003831,0,0.263255,0.004834,0.004116246,0.001510638,0.000954248,3.85E-05,0.001396226,0.0138,0.035279762,0.000299435,0.002155556,0.024386243,0.180732323,0.23747549,0.092115942,0.000875,0,0.121913725,3.273935606,0.227038596,0.201170068,2.97E-05,0,0,0.000566038,0.000672673,2.22E-05,0.000658402,0,0.001223058,0.707939173,2.88E-05,6.43E-05,1.18E-05,0,0,0.000108932,2.76E-05,3.89E-05,6.06E-06,0,0,0,0.000161905,0.002825843,0.000154696,0.020937729,2.70E-05,0.000111111,9.76E-06,0.002701923,0.000178161,0.005595238,0.004056738,0.001862745,0.000442308,0.004433962,0.035339394,0.804369048,0.000627119,0.002583333,0.050206349,0.112757576,0.170857843,0.093043478,0.000949074,0.002004444,0.119219608,3.272897727,0.232133333,0.209738095,0.000561056,0,0,0.004672956,0.000660661,0.000130556,0.000727273,6.40E-05,0.001325815,0.758128954,3.12E-05,0.000121429,1.65E-05,9.59E-05,3.40E-05,0.000111111,3.18E-05,0,6.06E-06,1.81E-05,1.97E-06,9.69E-06,0.000281905,0.003681648,6.26E-05,0.017608059,1.98E-05,6.50E-05,1.63E-05,0.004280449,0.00016523,8.40E-05,0.001078014,7.19E-05,0.001557692,0.000396226,0.024836364,1.005666667,0.000169492,0.0038,0.037989418,0.146015152,0.14072549,0.009082126,0.000319444,2.22E-05,0.001686275,0.078867424,0.002175439,0.001537415,0,0,0.003955556,0.007128931,0,0.000230556,2.75E-05,0,4.01E-05,0.028209246,2.88E-05,9.29E-05,1.18E-05,5.25E-05,6.80E-06,0,1.27E-05,0,0,0.000405622,0,0.000317829,0,0.000586142,0,0.000126374,0,8.55E-06,4.07E-05,0.005527244,0.000107759
GW537.24.11.26.12.02,41239,6852.551985,2618,15.6,6.49,127,0.05,76.7,0.513,0.192347008,0,3.352141743,1.201802477,0.091894309,0,18.15994585,0.066194007,1405.59,0,5.730372218,5.42423892,2.303262,0,2.555619,0,460.675,0,0,1.103447,0.021354,0,0.038123,0,0.003959,0,0.010384,0.016231,0,0.040593,0.026294,0.040684,0.025172,0.06357,0,0.003136,0,1.327803,0.008457,0.006540616,0.091361702,0.001940915,0.000935128,0,0.084587879,0.169327381,0.00157661,0.020866667,0.002328042,0.150909091,1.767156863,1.604830918,0.000194815,0.000207182,0.018482353,20.92045455,0.000207895,0.000199524,0.000717888,0,0.008332381,0,7.88E-05,2.02E-05,3.15E-05,0.00016208,5.75E-05,11.63017032,0.000250576,0.000195571,7.19E-05,0.000696712,0.000438231,0.003062527,0.000236242,0.000263865,7.01E-05,0.000506867,2.85E-05,0.000476163,0.002990667,2.25E-05,4.95E-06,7.07E-05,0.001110631,0.000147179,1.61E-05,0.000277772,0.000192644,0.004385154,0.082531915,0.002867974,0.002027179,0.002326101,0.03489697,0.109940476,0.00094548,0.013021111,0,0.167525253,1.78872549,1.511594203,0.000169333,0.000717911,0.012160784,20.3219697,0.000191123,0.000161395,9.56E-05,0,0.017720635,0.006853145,7.44E-05,0.000843611,3.68E-05,2.93E-05,6.31E-05,12.01216545,0.000296283,0.000241833,9.67E-05,0.000526393,0.000187007,0.001519608,0.000268153,0.000233497,5.33E-05,0.000162892,1.72E-05,0.000115388,0.000694667,0.004205243,0.000174899,6.32E-05,0.000707748,8.83E-05,2.97E-05,0.000206987,0.028550287,0.000142549,0.001818014,0.000238366,0.000807692,0.000418113,0.009768485,0.106321429,0.000386158,0.009010556,0.009773545,0.028868687,0.058607843,0.034661836,2.45E-05,0,0.000311608,0.256439394,7.85E-05,5.93E-05,6.00E-06,0,0.001889841,0.000472453,4.75E-05,0.000325028,1.82E-05,0,3.03E-05,0.14540146,0.000111847,0.00012519,6.76E-05,0.000197329,3.49E-05,6.42E-05,3.14E-05,0,7.69E-06,1.84E-05,2.26E-06,9.85E-06,3.66E-05,0.001736517,5.99E-05,3.34E-05,1.30E-05,0,3.30E-05,0.00032609,0.017672414
